id,text,category
1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",FOOD#STYLE_OPTIONS
1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",FOOD#QUALITY
1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",FOOD#QUALITY
1586174:6,the waitstaffs are nice though.,SERVICE#GENERAL
1586174:7,wont come back again for sure!,RESTAURANT#GENERAL
1603698:0,I have been to Roth's twice and both times were very disappointing.,RESTAURANT#GENERAL
1603698:1,Once for dinner and once for brunch.,
1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",SERVICE#GENERAL
1603698:3,They wouldnt even let me finish my glass of wine before offering another.,SERVICE#GENERAL
1603698:4,Much of the time it seems like they do not care about you.,SERVICE#GENERAL
1603698:5,"The dinner was ok, nothing I would have again.",FOOD#QUALITY
1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",FOOD#QUALITY
1606837:0,This was a great surprise.,RESTAURANT#GENERAL
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,FOOD#QUALITY
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,AMBIENCE#GENERAL
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,LOCATION#GENERAL
1606837:2,The service was attentive.,SERVICE#GENERAL
1606837:3,I look forward to eating here again,RESTAURANT#GENERAL
1609375:0,Planet Thai is great!,RESTAURANT#GENERAL
1609375:1,"We love the food, drinks, and atmosphere!",FOOD#QUALITY
1609375:1,"We love the food, drinks, and atmosphere!",DRINKS#QUALITY
1609375:1,"We love the food, drinks, and atmosphere!",AMBIENCE#GENERAL
1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",SERVICE#GENERAL
1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",RESTAURANT#GENERAL
1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!",FOOD#QUALITY
1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!",RESTAURANT#PRICES
1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",FOOD#STYLE_OPTIONS
1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",FOOD#QUALITY
1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",RESTAURANT#PRICES
1609375:5,"Just remember, the later you go, the longer you may have to wait.",
1609375:6,It's popular w/the late crowd.,
1611489:0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",SERVICE#GENERAL
1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",FOOD#STYLE_OPTIONS
1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",FOOD#PRICES
1611489:2,"Overall, not worth the money.",RESTAURANT#GENERAL
1611489:2,"Overall, not worth the money.",RESTAURANT#PRICES
1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",AMBIENCE#GENERAL
1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",RESTAURANT#GENERAL
1615322:0,I love Indian food and consider myself to be quite an expert on it.,
1615322:1,Chennai Garden is my favorite Indian restaurant in the city.,RESTAURANT#GENERAL
1615322:2,They have authentic Indian at amazin prices.,FOOD#QUALITY
1615322:2,They have authentic Indian at amazin prices.,FOOD#PRICES
1615322:3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,FOOD#STYLE_OPTIONS
1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE#GENERAL
1615322:5,It's a rather cramped and busy restaurant and it closes early.,RESTAURANT#MISCELLANEOUS
1615322:5,It's a rather cramped and busy restaurant and it closes early.,AMBIENCE#GENERAL
1623276:0,Patroon features a nice cigar bar and has great staff.,AMBIENCE#GENERAL
1623276:0,Patroon features a nice cigar bar and has great staff.,SERVICE#GENERAL
1623276:1,The food is tasty and portion sizes are appropriate.,FOOD#QUALITY
1623276:1,The food is tasty and portion sizes are appropriate.,FOOD#STYLE_OPTIONS
1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,RESTAURANT#MISCELLANEOUS
1623276:3,Not a great place for family or general dining.,RESTAURANT#MISCELLANEOUS
1626564:0,LLOOVVE THIS PLACE.,RESTAURANT#GENERAL
1626564:1,Food is excellent.,FOOD#QUALITY
1626564:2,Fish is so very fresh.,FOOD#QUALITY
1626564:3,Waitstaff are very friendly.,SERVICE#GENERAL
1626564:4,Love YUKA.,RESTAURANT#GENERAL
1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,FOOD#QUALITY
1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,RESTAURANT#GENERAL
1632445:1,The menu is limited but almost all of the dishes are excellent.,FOOD#STYLE_OPTIONS
1632445:1,The menu is limited but almost all of the dishes are excellent.,FOOD#QUALITY
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD#QUALITY
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD#QUALITY
1632445:3,The service is good and ambience is good for a date or group outing.,SERVICE#GENERAL
1632445:3,The service is good and ambience is good for a date or group outing.,AMBIENCE#GENERAL
1632445:4,The only fallback on this restaurant is the prices.,RESTAURANT#PRICES
1632445:5,"Even though its good seafood, the prices are too high.",FOOD#QUALITY
1632445:5,"Even though its good seafood, the prices are too high.",FOOD#PRICES
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD#QUALITY
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD#STYLE_OPTIONS
1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD#PRICES
1632929:0,Went to Village last night for my birthday.,
1632929:1,"We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.",
1632929:2,We were very pleasantly surprised.,RESTAURANT#GENERAL
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",FOOD#QUALITY
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",FOOD#QUALITY
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",FOOD#QUALITY
1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",SERVICE#GENERAL
1632929:4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",SERVICE#GENERAL
1632929:5,Truly the mark of an attentive waiter.,SERVICE#GENERAL
1632929:6,I highly recommend the restaurant based on our experience last night.,RESTAURANT#GENERAL
1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods.,FOOD#QUALITY
1642666:1,We thought that this place is using too much of MSG cooking in the foods.,FOOD#QUALITY
1642666:2,Why?,
1642666:3,"They don't concern much of customer's health, just want to make money.",RESTAURANT#GENERAL
1642666:4,please don't fool us.,RESTAURANT#GENERAL
1649025:0,I visit New Green Bo when I have money or when I am broke.,
1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD#QUALITY
1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD#QUALITY
1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD#QUALITY
1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD#QUALITY
1649025:2,The food is so cheap and the waiters are nice.,FOOD#PRICES
1649025:2,The food is so cheap and the waiters are nice.,SERVICE#GENERAL
1649025:3,"Of course, it is crowded but who cares.",RESTAURANT#MISCELLANEOUS
1649025:4,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.,RESTAURANT#MISCELLANEOUS
1655504:0,Have frequented 'ino for several years and the food remains excellent.,FOOD#QUALITY
1655504:1,Cheese plate is a varied delight and great bargain at $10.,FOOD#QUALITY
1655504:1,Cheese plate is a varied delight and great bargain at $10.,FOOD#STYLE_OPTIONS
1655504:1,Cheese plate is a varied delight and great bargain at $10.,FOOD#PRICES
1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",FOOD#STYLE_OPTIONS
1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",FOOD#STYLE_OPTIONS
1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",FOOD#STYLE_OPTIONS
1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",FOOD#QUALITY
1655504:4,Wine list is extensive without being over-priced.,DRINKS#STYLE_OPTIONS
1655504:4,Wine list is extensive without being over-priced.,DRINKS#PRICES
1655504:5,"Be sure to try the seasonal, and always delicious, specials.",FOOD#QUALITY
1655504:6,Definitely a neighborhood favorite.,RESTAURANT#GENERAL
1655521:0,I loved this place!!,RESTAURANT#GENERAL
1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,AMBIENCE#GENERAL
1655521:2,"The food was very good, a great deal, and the place its self was great.",FOOD#QUALITY
1655521:2,"The food was very good, a great deal, and the place its self was great.",FOOD#PRICES
1655521:2,"The food was very good, a great deal, and the place its self was great.",AMBIENCE#GENERAL
1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",SERVICE#GENERAL
1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",SERVICE#GENERAL
1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",RESTAURANT#GENERAL
1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE#GENERAL
1660047:2,"The waitress, seems to be more concerned of looking good than actually waitressing.",SERVICE#GENERAL
1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE#GENERAL
1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",SERVICE#GENERAL
1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",SERVICE#GENERAL
1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",RESTAURANT#GENERAL
1661043:0,Pizza here is consistently good.,FOOD#QUALITY
1661043:1,Salads are a delicious way to begin the meal.,FOOD#QUALITY
1661043:2,You should pass on the calamari.,FOOD#QUALITY
1661043:3,It is thick and slightly soggy.,FOOD#QUALITY
1661043:4,Decor is charming.,AMBIENCE#GENERAL
1661043:5,Service is average.,SERVICE#GENERAL
1661757:0,What a great place.,RESTAURANT#GENERAL
1661757:1,I came into the city to try out this restaurant because a friend had recommended it to my husband.,
1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",AMBIENCE#GENERAL
1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",RESTAURANT#PRICES
1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",FOOD#QUALITY
1661757:3,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",SERVICE#GENERAL
1661757:4,I would definitely recommend SEA if you like thai cuisine!,FOOD#QUALITY
1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE#GENERAL
